File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
f1_l-d_kp_10_269.txt,Knapsack,10,Exact,2147483646,true,max,295.000000,0.000297,0.000154,0.003634,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Exact,2147483646,false,max,295.000000,0.000275,na,0.001797,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,500,true,max,295.000000,0.000314,0.000175,0.006341,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,1000,true,max,295.000000,0.000301,0.000161,0.006548,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,2000,true,max,295.000000,0.000306,0.000171,0.006453,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,10000,true,max,295.000000,0.000306,0.000154,0.003940,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,5000,true,max,295.000000,0.000296,0.000155,0.002340,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,500,false,max,295.000000,0.000300,na,0.004826,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,1000,false,max,295.000000,0.000330,na,0.008087,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,20000,true,max,295.000000,0.000319,0.000156,0.004857,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,2000,false,max,295.000000,0.000305,na,0.002688,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,5000,false,max,295.000000,0.000297,na,0.002693,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,20000,false,max,295.000000,0.000319,na,0.006216,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,10000,false,max,295.000000,0.000301,na,0.009881,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,500,true,max,295.000000,0.000329,0.000170,0.005237,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,1000,true,max,295.000000,0.000308,0.000166,0.004233,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,2000,true,max,295.000000,0.000316,0.000172,0.003408,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,10000,true,max,295.000000,0.000319,0.000155,0.007259,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,5000,true,max,295.000000,0.000353,0.000153,0.008470,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,20000,true,max,295.000000,0.000365,0.000186,0.005582,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,1000,false,max,295.000000,0.000320,na,0.004565,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,500,false,max,295.000000,0.000311,na,0.003959,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,2000,false,max,295.000000,0.000316,na,0.005655,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,10000,false,max,295.000000,0.000316,na,0.006154,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,5000,false,max,295.000000,0.000320,na,0.009363,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,500,true,max,295.000000,0.000328,0.000184,0.002975,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,20000,false,max,295.000000,0.000317,na,0.005038,531,926,179,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,2000,true,max,295.000000,0.000374,0.000205,0.006388,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,1000,true,max,295.000000,0.000316,0.000164,0.005815,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,5000,true,max,295.000000,0.000358,0.000172,0.005719,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,20000,true,max,295.000000,0.000341,0.000189,0.014934,77,143,19,true
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,10000,true,max,295.000000,0.000335,0.000172,0.013681,77,143,19,true
