File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,10000,true,max,22.000000,0.000022,0.000006,0.008604,6,9,2,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,500,false,max,22.000000,0.000018,na,0.008527,8,13,4,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,1000,false,max,22.000000,0.000019,na,0.007624,8,13,4,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,2000,false,max,22.000000,0.000022,na,0.006822,8,13,4,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,20000,true,max,22.000000,0.000048,0.000007,0.006213,6,9,2,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,5000,false,max,22.000000,0.000022,na,0.003858,8,13,4,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,10000,false,max,22.000000,0.000020,na,0.009033,8,13,4,true
f4_l-d_kp_4_11.txt,Knapsack,3,RelaxGrouping,20000,false,max,22.000000,0.000019,na,0.009402,8,13,4,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,1000,true,max,52.000000,0.000111,0.000056,0.002738,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,500,true,max,52.000000,0.000120,0.000055,0.003809,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,500,false,max,52.000000,0.000115,na,0.006027,161,302,49,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,2000,true,max,52.000000,0.000125,0.000067,0.005119,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,5000,true,max,52.000000,0.000120,0.000057,0.005246,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,10000,true,max,52.000000,0.000130,0.000069,0.006208,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,20000,true,max,52.000000,0.000121,0.000055,0.005083,47,74,9,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,1000,false,max,52.000000,0.000120,na,0.006631,161,302,49,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,2000,false,max,52.000000,0.000118,na,0.007330,161,302,49,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,5000,false,max,52.000000,0.000112,na,0.007819,161,302,49,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,10000,false,max,52.000000,0.000114,na,0.006113,161,302,49,true
f6_l-d_kp_10_60.txt,Knapsack,9,RelaxGrouping,20000,false,max,52.000000,0.000121,na,0.006145,161,302,49,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,500,true,max,107.000000,0.000046,0.000019,0.008288,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,1000,true,max,107.000000,0.000044,0.000018,0.008363,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,2000,true,max,107.000000,0.000045,0.000018,0.004842,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,5000,true,max,107.000000,0.000041,0.000018,0.005000,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,10000,true,max,107.000000,0.000041,0.000018,0.005997,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,20000,true,max,107.000000,0.000046,0.000021,0.002081,15,23,4,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,500,false,max,107.000000,0.000043,na,0.001802,45,81,20,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,2000,false,max,107.000000,0.000046,na,0.008076,45,81,20,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,1000,false,max,107.000000,0.000047,na,0.006626,45,81,20,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,5000,false,max,107.000000,0.000045,na,0.005789,45,81,20,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,10000,false,max,107.000000,0.000045,na,0.006205,45,81,20,true
f7_l-d_kp_7_50.txt,Knapsack,6,RelaxGrouping,20000,false,max,107.000000,0.000044,na,0.007630,45,81,20,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,500,true,max,9767.000000,0.006021,0.002468,0.001936,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,1000,true,max,9767.000000,0.007534,0.003743,0.003119,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,2000,true,max,9767.000000,0.006324,0.003970,0.005180,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,500,false,max,9767.000000,0.006129,na,0.007090,5874,11503,499,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,1000,false,max,9767.000000,0.007676,na,0.007139,9139,17956,974,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,5000,true,max,9767.000000,0.006622,0.004050,0.007565,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,10000,true,max,9767.000000,0.006568,0.004000,0.009887,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,20000,true,max,9767.000000,0.006550,0.004033,0.008658,214,412,19,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,2000,false,max,9767.000000,0.006697,na,0.010127,10249,19613,1462,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,5000,false,max,9767.000000,0.006751,na,0.016929,10249,19613,1462,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,20000,false,max,9767.000000,0.006780,na,0.016549,10249,19613,1462,true
f8_l-d_kp_23_10000.txt,Knapsack,22,RelaxGrouping,10000,false,max,9767.000000,0.006660,na,0.027009,10249,19613,1462,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,500,true,max,130.000000,0.000025,0.000015,0.004310,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,1000,true,max,130.000000,0.000030,0.000013,0.009948,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,2000,true,max,130.000000,0.000024,0.000012,0.009425,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,5000,true,max,130.000000,0.000034,0.000014,0.006824,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,10000,true,max,130.000000,0.000027,0.000011,0.007833,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,20000,true,max,130.000000,0.000028,0.000013,0.007860,5,8,1,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,500,false,max,130.000000,0.000027,na,0.006692,16,30,8,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,1000,false,max,130.000000,0.000025,na,0.012137,16,30,8,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,2000,false,max,130.000000,0.000025,na,0.010669,16,30,8,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,10000,false,max,130.000000,0.000023,na,0.008411,16,30,8,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,5000,false,max,130.000000,0.000026,na,0.008354,16,30,8,true
f9_l-d_kp_5_80.txt,Knapsack,4,RelaxGrouping,20000,false,max,130.000000,0.000027,na,0.009700,16,30,8,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,500,true,max,1010.000000,0.003391,0.002202,0.005654,145,284,14,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,1000,true,max,1010.000000,0.004239,0.003363,0.009695,217,429,23,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,2000,true,max,1010.000000,0.004341,0.003223,0.014075,217,429,23,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,5000,true,max,1010.000000,0.004267,0.003138,0.011299,217,429,23,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,500,false,max,1010.000000,0.003308,na,0.006899,3677,7324,499,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,1000,false,max,1010.000000,0.004124,na,0.008098,6441,12781,852,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,2000,false,max,1010.000000,0.004137,na,0.009621,6441,12781,852,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,10000,true,max,1010.000000,0.004104,0.002472,0.009020,217,429,23,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,20000,true,max,1010.000000,0.004124,0.002444,0.010045,217,429,23,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,5000,false,max,1010.000000,0.004176,na,0.033634,6441,12781,852,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,20000,false,max,1010.000000,0.004078,na,0.004586,6441,12781,852,true
f10_l-d_kp_20_879.txt,Knapsack,19,RelaxGrouping,10000,false,max,1010.000000,0.004229,na,0.003818,6441,12781,852,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,500,true,max,14264.000000,0.038123,0.021703,0.016071,4996,8442,82,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,1000,true,max,9147.000000,0.042733,0.032663,0.010591,29462,46417,607,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,500,false,max,14264.000000,0.039161,na,0.011562,36887,55778,500,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,2000,true,max,9147.000000,0.045403,0.032957,0.008326,29462,46417,607,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,5000,true,max,9147.000000,0.045126,0.032682,0.009044,29462,46417,607,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,20000,true,max,9147.000000,0.045331,0.032888,0.012160,29462,46417,607,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,10000,true,max,9147.000000,0.045529,0.032924,0.013742,29462,46417,607,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,1000,false,max,9147.000000,0.043929,na,0.013715,69024,97670,901,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,2000,false,max,9147.000000,0.043951,na,0.014945,69024,97670,901,true
