File_name,Problem type,Variables number,Best solution,Dual bound,Gap, Solution Time
set_cover_n100_m78_d0.3_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0412
set_cover_n100_m78_d0.4_b_w23_seed1.txt,Set Cover,100,4.0,4.0,0.0,0.0434
set_cover_n100_m78_d0.4_b_w23_seed2.txt,Set Cover,100,4.0,4.0,0.0,0.0591
set_cover_n100_m78_d0.4_b_w23_seed3.txt,Set Cover,100,4.0,4.0,0.0,0.045
set_cover_n100_m78_d0.4_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0325
set_cover_n100_m78_d0.05_b_w23_seed1.txt,Set Cover,100,17.0,17.0,0.0,0.1694
set_cover_n100_m78_d0.5_b_w23_seed1.txt,Set Cover,100,4.0,4.0,0.0,0.0445
set_cover_n100_m78_d0.05_b_w23_seed2.txt,Set Cover,100,17.0,17.0,0.0,0.1062
set_cover_n100_m78_d0.5_b_w23_seed2.txt,Set Cover,100,4.0,4.0,0.0,0.0643
set_cover_n100_m78_d0.05_b_w23_seed3.txt,Set Cover,100,16.0,16.0,0.0,0.0861
set_cover_n100_m78_d0.5_b_w23_seed3.txt,Set Cover,100,4.0,4.0,0.0,0.0478
set_cover_n100_m78_d0.05_b_w23_seed4.txt,Set Cover,100,17.0,17.0,0.0,0.0982
set_cover_n100_m78_d0.5_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0405
set_cover_n100_m78_d0.15_b_w23_seed1.txt,Set Cover,100,7.0,7.0,0.0,0.0722
set_cover_n100_m78_d0.15_b_w23_seed2.txt,Set Cover,100,7.0,7.0,0.0,0.0717
set_cover_n100_m78_d0.15_b_w23_seed3.txt,Set Cover,100,7.0,7.0,0.0,0.5042
set_cover_n100_m78_d0.15_b_w23_seed4.txt,Set Cover,100,7.0,7.0,0.0,0.1058
set_cover_n100_m78_d0.25_b_w23_seed1.txt,Set Cover,100,4.0,4.0,0.0,0.0723
set_cover_n100_m78_d0.25_b_w23_seed2.txt,Set Cover,100,4.0,4.0,0.0,0.0614
set_cover_n100_m78_d0.25_b_w23_seed3.txt,Set Cover,100,4.0,4.0,0.0,0.0836
set_cover_n100_m78_d0.25_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0897
set_cover_n100_m78_d0.35_b_w23_seed1.txt,Set Cover,100,4.0,4.0,0.0,0.0722
set_cover_n100_m78_d0.35_b_w23_seed2.txt,Set Cover,100,4.0,4.0,0.0,0.0584
set_cover_n100_m78_d0.35_b_w23_seed3.txt,Set Cover,100,4.0,4.0,0.0,0.063
set_cover_n100_m78_d0.35_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0694
set_cover_n100_m78_d0.45_b_w23_seed1.txt,Set Cover,100,4.0,4.0,0.0,0.0478
set_cover_n100_m78_d0.45_b_w23_seed2.txt,Set Cover,100,4.0,4.0,0.0,0.0754
set_cover_n100_m78_d0.45_b_w23_seed3.txt,Set Cover,100,4.0,4.0,0.0,0.0337
set_cover_n100_m78_d0.45_b_w23_seed4.txt,Set Cover,100,4.0,4.0,0.0,0.0702
set_cover_n100_m81_d0.1_b_w20_seed1.txt,Set Cover,100,10.0,10.0,0.0,0.104
set_cover_n100_m81_d0.1_b_w20_seed2.txt,Set Cover,100,10.0,10.0,0.0,0.0849
set_cover_n100_m81_d0.1_b_w20_seed3.txt,Set Cover,100,10.0,10.0,0.0,0.1209
set_cover_n100_m81_d0.1_b_w20_seed4.txt,Set Cover,100,10.0,10.0,0.0,0.0885
set_cover_n100_m81_d0.2_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0401
set_cover_n100_m81_d0.2_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0428
set_cover_n100_m81_d0.2_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0519
set_cover_n100_m81_d0.2_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0573
set_cover_n100_m81_d0.3_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.048
set_cover_n100_m81_d0.3_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0436
set_cover_n100_m81_d0.3_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.082
set_cover_n100_m81_d0.3_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0478
set_cover_n100_m81_d0.4_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0588
set_cover_n100_m81_d0.4_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0456
set_cover_n100_m81_d0.4_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0386
set_cover_n100_m81_d0.4_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.4894
set_cover_n100_m81_d0.05_b_w20_seed1.txt,Set Cover,100,17.0,17.0,0.0,0.1168
set_cover_n100_m81_d0.5_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.1126
set_cover_n100_m81_d0.05_b_w20_seed2.txt,Set Cover,100,18.0,18.0,0.0,0.1355
set_cover_n100_m81_d0.5_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0596
set_cover_n100_m81_d0.05_b_w20_seed3.txt,Set Cover,100,17.0,17.0,0.0,0.1114
set_cover_n100_m81_d0.5_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0458
set_cover_n100_m81_d0.05_b_w20_seed4.txt,Set Cover,100,17.0,17.0,0.0,0.1425
set_cover_n100_m81_d0.5_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0557
set_cover_n100_m81_d0.15_b_w20_seed1.txt,Set Cover,100,7.0,7.0,0.0,0.1396
set_cover_n100_m81_d0.15_b_w20_seed2.txt,Set Cover,100,7.0,7.0,0.0,0.219
set_cover_n100_m81_d0.15_b_w20_seed3.txt,Set Cover,100,8.0,8.0,0.0,0.5665
set_cover_n100_m81_d0.15_b_w20_seed4.txt,Set Cover,100,7.0,7.0,0.0,0.0931
set_cover_n100_m81_d0.25_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0592
set_cover_n100_m81_d0.25_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0634
set_cover_n100_m81_d0.25_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0365
set_cover_n100_m81_d0.25_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0606
set_cover_n100_m81_d0.35_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0365
set_cover_n100_m81_d0.35_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0301
set_cover_n100_m81_d0.35_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.049
set_cover_n100_m81_d0.35_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0333
set_cover_n100_m81_d0.45_b_w20_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0556
set_cover_n100_m81_d0.45_b_w20_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0238
set_cover_n100_m81_d0.45_b_w20_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0304
set_cover_n100_m81_d0.45_b_w20_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0652
set_cover_n100_m84_d0.1_b_w17_seed1.txt,Set Cover,100,11.0,11.0,0.0,0.147
set_cover_n100_m84_d0.1_b_w17_seed2.txt,Set Cover,100,11.0,11.0,0.0,0.1614
set_cover_n100_m84_d0.1_b_w17_seed3.txt,Set Cover,100,10.0,10.0,0.0,0.1177
set_cover_n100_m84_d0.1_b_w17_seed4.txt,Set Cover,100,10.0,10.0,0.0,0.0869
set_cover_n100_m84_d0.2_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0311
set_cover_n100_m84_d0.2_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0479
set_cover_n100_m84_d0.2_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0514
set_cover_n100_m84_d0.2_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0486
set_cover_n100_m84_d0.3_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0522
set_cover_n100_m84_d0.3_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0301
set_cover_n100_m84_d0.3_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0346
set_cover_n100_m84_d0.3_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0367
set_cover_n100_m84_d0.4_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0423
set_cover_n100_m84_d0.4_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0701
set_cover_n100_m84_d0.4_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0723
set_cover_n100_m84_d0.4_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.4984
set_cover_n100_m84_d0.05_b_w17_seed1.txt,Set Cover,100,17.0,17.0,0.0,0.1323
set_cover_n100_m84_d0.5_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.1028
set_cover_n100_m84_d0.05_b_w17_seed2.txt,Set Cover,100,17.0,17.0,0.0,0.1351
set_cover_n100_m84_d0.5_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0441
set_cover_n100_m84_d0.05_b_w17_seed3.txt,Set Cover,100,19.0,19.0,0.0,0.3939
set_cover_n100_m84_d0.5_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0983
set_cover_n100_m84_d0.05_b_w17_seed4.txt,Set Cover,100,18.0,18.0,0.0,0.2123
set_cover_n100_m84_d0.5_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0699
set_cover_n100_m84_d0.15_b_w17_seed1.txt,Set Cover,100,6.0,6.0,0.0,0.0798
set_cover_n100_m84_d0.15_b_w17_seed2.txt,Set Cover,100,6.0,6.0,0.0,0.0645
set_cover_n100_m84_d0.15_b_w17_seed3.txt,Set Cover,100,7.0,7.0,0.0,0.0994
set_cover_n100_m84_d0.15_b_w17_seed4.txt,Set Cover,100,6.0,6.0,0.0,0.0557
set_cover_n100_m84_d0.25_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0599
set_cover_n100_m84_d0.25_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0405
set_cover_n100_m84_d0.25_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0312
set_cover_n100_m84_d0.25_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0688
set_cover_n100_m84_d0.35_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0498
set_cover_n100_m84_d0.35_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0345
set_cover_n100_m84_d0.35_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0325
set_cover_n100_m84_d0.35_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.0517
set_cover_n100_m84_d0.45_b_w17_seed1.txt,Set Cover,100,5.0,5.0,0.0,0.0433
set_cover_n100_m84_d0.45_b_w17_seed2.txt,Set Cover,100,5.0,5.0,0.0,0.0467
set_cover_n100_m84_d0.45_b_w17_seed3.txt,Set Cover,100,5.0,5.0,0.0,0.0692
set_cover_n100_m84_d0.45_b_w17_seed4.txt,Set Cover,100,5.0,5.0,0.0,0.044
set_cover_n250_m86_d0.3_b_w165_seed1.txt,Set Cover,250,4.0,4.0,0.0,3.4488
set_cover_n250_m86_d0.3_b_w165_seed2.txt,Set Cover,250,4.0,4.0,0.0,6.2101
set_cover_n250_m86_d0.3_b_w165_seed3.txt,Set Cover,250,4.0,4.0,0.0,8.3046
set_cover_n250_m86_d0.3_b_w165_seed4.txt,Set Cover,250,4.0,4.0,0.0,11.4884
