File_name,Problem type,Variables number,DD Type,Max Width,Num SOC constraints,Cut Type,CutStrengthening,Best solution,Root Gap,Gap,Solution Time,DD Time,Total Number Nodes,Total Number Arcs,NodeBB,Num Cuts
knapsack_n150m20o5b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5495.0,0.0373066424021838,0.0,2642.762,24.2597,47503,85856,132050,217
knapsack_n150m20o3b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5277.0,0.033352283494409704,0.004169035436801213,3601.4449,25.083,45214,82803,170342,127
knapsack_n150m20o3b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5567.0,0.031435243398598885,0.00431111909466499,3601.6074,26.897,51321,92671,156724,90
knapsack_n150m20o5b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5317.0,0.03253714500658266,0.0,1495.6278,22.1218,45689,83131,100889,185
knapsack_n150m20o5b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5138.0,0.039898793304787857,0.0,2058.1297,23.274,44837,81646,134604,218
knapsack_n150m20o5b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5455.0,0.032630614115490376,0.0,1974.4454,24.952199999999998,50701,90817,114684,147
knapsack_n150m20o5b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,20,JointFlowCuts,True,5285.0,0.03954588457899716,0.003973509933774834,3601.369,22.4581,43842,79924,338530,171
knapsack_n100m10o1b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3911.0,0.0063922270519048835,0.0,2.8946,4.9074,13230,24512,179,55
knapsack_n100m10o1b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3861.0,0.008288008288008289,0.0,3.2339,4.566,16485,30509,203,47
knapsack_n100m10o1b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4231.0,0.009454029780193808,0.0,11.9623,5.1669,12755,23677,731,64
knapsack_n100m10o1b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3743.0,0.012823938017632914,0.0,17.3825,5.5772,16135,30073,706,35
knapsack_n100m10o3b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4253.0,0.01786973900775923,0.0,7.4964,4.1298,15240,28298,645,95
knapsack_n100m10o1b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4344.0,0.018876611418047883,0.0,22.4338,5.2465,14772,27796,1023,60
knapsack_n100m10o3b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3820.0,0.012565445026178011,0.0,15.2233,4.4658,13814,25289,759,51
knapsack_n100m10o3b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3609.0,0.01690218897201441,0.0,6.8264,4.7046,15545,28628,738,65
knapsack_n100m10o3b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3806.0,0.010772464529689963,0.0,2.8341,4.0762,17153,31388,291,44
knapsack_n100m10o3b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4114.0,0.012882839086047641,0.0,7.109,4.5127,13742,25083,1017,57
knapsack_n100m10o5b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3787.0,0.014259308159493002,0.0,3.7991,4.2055,12556,22796,422,91
knapsack_n100m10o5b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3766.0,0.0026553372278279343,0.0,7.8093,3.6201000000000003,16865,30493,16,119
knapsack_n100m10o5b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4189.0,0.01623299116734304,0.0,22.431,3.8281,13985,25898,840,93
knapsack_n100m10o5b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,3511.0,0.019652520649387637,0.0,20.932,4.9183,14201,26000,1467,61
knapsack_n100m10o5b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,10,TargetCuts,False,4015.0,0.01594022415940224,0.0,21.7684,4.12,13670,24784,1299,91
knapsack_n100m20o1b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3360.0,0.022321428571428572,0.0,28.4429,12.8668,31488,58853,2078,103
knapsack_n100m20o1b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3633.0,0.018717313515001378,0.0,29.248,13.4,31339,58534,3217,81
knapsack_n100m20o1b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3255.0,0.018740399385560675,0.0,40.4476,13.498800000000001,29841,55816,969,68
knapsack_n100m20o1b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3539.0,0.014410850522746538,0.0,45.3354,12.2403,29469,54250,1287,117
knapsack_n100m20o1b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3692.0,0.02275189599133261,0.0,48.1322,12.7854,30649,57220,4095,115
knapsack_n100m20o3b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3124.0,0.026248399487836107,0.0,24.2223,13.3471,30392,56293,2699,102
knapsack_n100m20o3b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3193.0,0.03382398997807704,0.0,55.3124,12.122399999999999,32310,59615,6917,161
knapsack_n100m20o3b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3359.0,0.023518904435844,0.0,31.7565,11.0184,30192,54920,4291,142
knapsack_n100m20o3b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3485.0,0.03185078909612626,0.0,54.9433,12.6309,31283,58109,5550,156
knapsack_n100m20o3b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3514.0,0.02731929425156517,0.0,60.9025,11.9067,31992,58879,8120,148
knapsack_n100m20o5b5_1.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3029.0,0.02344007923407065,0.0,66.0748,12.55,29984,55183,1642,116
knapsack_n125m10o1b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5206.0,0.0024971187091817133,0.0,7.9384,7.2656,19888,36673,32,70
knapsack_n100m20o5b5_0.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3071.0,0.030934549006838164,0.0,90.8914,11.1738,30895,56580,4480,221
knapsack_n100m20o5b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3240.0,0.029012345679012345,0.0,93.5309,10.770999999999999,29495,53058,6402,195
knapsack_n125m10o1b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5231.0,0.009749569871917415,0.0,16.7039,8.1212,20788,38086,625,36
knapsack_n125m10o1b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5096.0,0.013932496075353218,0.0,16.4368,8.6157,18607,34538,601,16
knapsack_n125m10o1b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5358.0,0.011571481896229937,0.0,27.5998,8.6763,20291,37448,954,44
knapsack_n125m10o3b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5294.0,0.007933509633547412,0.0,7.7464,8.4344,20962,38432,483,39
knapsack_n125m10o1b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5147.0,0.012434427822032253,0.0,25.0063,8.953100000000001,19303,35940,844,30
knapsack_n125m10o3b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5058.0,0.011269276393831554,0.0,22.4306,7.160299999999999,20939,37981,806,65
knapsack_n125m10o3b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5107.0,0.010965341687879382,0.0,20.6938,7.5187,20752,37754,597,52
knapsack_n125m10o3b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,4986.0,0.013036502206177296,0.0,11.7842,8.753,19455,35648,469,32
knapsack_n125m10o3b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5053.0,0.018998614684345935,0.0,17.1749,8.0782,20341,37683,4685,30
knapsack_n100m20o5b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3379.0,0.036401302160402486,0.0,146.8021,11.4439,29718,54743,11018,190
knapsack_n125m10o5b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5242.0,0.0064860740175505536,0.0,5.3696,7.8742,20650,37676,97,45
knapsack_n125m10o5b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5010.0,0.005788423153692615,0.0,6.7377,6.8559,19852,35813,160,70
knapsack_n100m20o5b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,20,TargetCuts,False,3380.0,0.03106508875739645,0.0,162.524,11.3082,30245,55126,12500,196
knapsack_n125m10o5b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,5020.0,0.014940239043824702,0.0,16.6728,7.1849,20511,37092,1634,50
knapsack_n125m10o5b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,4995.0,0.01921921921921922,0.0,17.4523,7.4923,18949,34839,4863,45
knapsack_n125m10o5b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,TargetCuts,False,4853.0,0.017514939212858027,0.0,39.3311,8.5053,20080,36482,1125,70
knapsack_n125m20o1b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4580.0,0.02074235807860262,0.0,112.6005,19.9957,39833,73436,12129,67
knapsack_n125m20o1b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4470.0,0.01879194630872483,0.0,111.0743,19.3038,37898,70132,5359,86
knapsack_n125m20o1b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4617.0,0.02187567684643708,0.0,365.5327,18.9684,35474,66040,28995,101
knapsack_n125m20o3b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4208.0,0.032081749049429654,0.0,484.0693,18.3836,39704,72947,53388,93
knapsack_n125m20o1b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4386.0,0.026447788417692658,0.0,676.2487,18.8708,38333,71241,46522,102
knapsack_n125m20o3b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4268.0,0.02717900656044986,0.0,53.4868,17.851,38353,70182,5676,124
knapsack_n125m20o3b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4435.0,0.029312288613303268,0.0,318.1566,18.7373,39808,72738,30519,82
knapsack_n125m20o3b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4400.0,0.030454545454545453,0.0,981.9561,18.0443,36275,66846,79907,116
knapsack_n125m20o5b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4066.0,0.039350713231677326,0.0,970.6041,17.932100000000002,38313,70002,81714,178
knapsack_n125m20o5b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4362.0,0.041723979825768,0.0,775.1217,17.9585,40347,73830,69178,141
knapsack_n125m20o5b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4262.0,0.034960112623181605,0.0,422.0851,17.6421,36634,67224,38782,164
knapsack_n150m10o1b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6139.0,0.01189118748981919,0.0,9.0181,11.9744,24290,44793,400,31
knapsack_n150m10o1b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5985.0,0.008688387635756056,0.0,12.5513,11.7219,18953,35266,409,24
knapsack_n150m10o1b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6045.0,0.009760132340777503,0.0,28.328,12.112,21915,40104,1218,25
knapsack_n150m10o1b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6102.0,0.007374631268436578,0.0,24.0505,11.0922,22646,41692,701,27
knapsack_n125m20o1b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4714.0,0.02948663555366992,0.0,2019.6495,19.441,36814,68505,126942,78
knapsack_n150m10o1b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6435.0,0.010411810411810413,0.0,40.0315,11.8259,26123,48137,1161,33
knapsack_n150m10o3b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5977.0,0.01422118119457922,0.0,6.6266,11.4451,25033,45705,764,30
knapsack_n150m10o3b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5775.0,0.014199134199134199,0.0,13.7452,10.6808,19482,36021,2628,48
knapsack_n150m10o3b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6017.0,0.008808376267242813,0.0,24.8259,10.2417,24101,43848,745,38
knapsack_n125m20o5b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4090.0,0.039853300733496334,0.0,286.604,16.118,38145,69355,25981,133
knapsack_n150m10o3b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5929.0,0.012481025468038455,0.0,47.9007,10.9473,23128,41655,2123,29
knapsack_n150m10o5b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5848.0,0.023426812585499317,0.0,13.1911,10.4711,25380,45805,3027,44
knapsack_n150m10o5b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5857.0,0.017073587160662457,0.0,46.4881,10.0932,23681,42556,3263,34
knapsack_n150m10o5b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5619.0,0.022779854066559885,0.0,86.0209,9.4662,19354,35533,12317,74
knapsack_n150m10o3b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6220.0,0.019614147909967846,0.0,103.4881,11.732,27876,50877,21762,65
knapsack_n150m10o5b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,5898.0,0.014581213970837573,0.0,29.3522,9.4968,24958,44784,1125,38
knapsack_n150m10o5b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,10,TargetCuts,False,6121.0,0.018297663780428033,0.0,25.9956,10.3555,28167,50837,4511,96
knapsack_n150m20o1b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5626.0,0.01741912548880199,0.0,141.2058,24.7,41434,76966,10651,61
knapsack_n125m20o3b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4501.0,0.03510331037547212,0.0,2349.9405,18.051099999999998,39074,72040,146588,107
knapsack_n150m20o1b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5627.0,0.021858894615247912,0.0,285.6595,27.2103,44111,81304,21314,49
knapsack_n125m20o5b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,20,TargetCuts,False,4307.0,0.038774088692825635,0.0,1207.5963,18.0382,37532,68133,83478,124
knapsack_n150m20o1b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5840.0,0.01986301369863014,0.0,1029.426,26.5849,46826,85963,55175,54
knapsack_n150m20o3b5_1.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5437.0,0.024645944454662498,0.0,549.7145,22.8686,42715,78481,51971,87
knapsack_n150m20o1b5_4.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5755.0,0.02050390964378801,0.0,1110.915,27.6565,48558,89073,72605,54
knapsack_n150m20o3b5_3.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5465.0,0.02616651418115279,0.0,407.5712,24.9374,45808,83690,32758,77
knapsack_n150m20o1b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5485.0,0.025888787602552414,0.003099361896080219,3601.5527,26.3754,44186,81481,180269,38
knapsack_n150m20o3b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5610.0,0.034581105169340466,0.0074866310160427805,3601.3169,25.394,47347,86034,170883,109
knapsack_n150m20o5b5_0.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5495.0,0.03712465878070974,0.0,2858.6396,23.5174,47503,85856,165942,113
knapsack_n150m20o3b5_2.txt,SOC Knapsack,150,RelaxPriority,4000,20,TargetCuts,False,5277.0,0.033541785105173395,0.00511654349061967,3601.5817,24.8579,45214,82803,194449,97
