File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
f1_l-d_kp_10_269.txt,Knapsack,10,Exact,2147483646,True,max,295,0.0011,0.0005,7.605552673339844e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Exact,2147483646,False,max,295,0.001,na,0.0004305839538574219,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,500,True,max,295,0.0011,0.0005,8.0108642578125e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,1000,True,max,295,0.0011,0.0005,8.130073547363281e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,2000,True,max,295,0.0011,0.0005,8.058547973632812e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,5000,True,max,295,0.0012,0.0005,9.441375732421875e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,10000,True,max,295,0.0011,0.0005,8.487701416015625e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,20000,True,max,295,0.0011,0.0005,8.034706115722656e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,500,False,max,295,0.0012,na,0.00039577484130859375,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,1000,False,max,295,0.0011,na,0.0003795623779296875,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,2000,False,max,295,0.0011,na,0.00037097930908203125,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,5000,False,max,295,0.0011,na,0.0003790855407714844,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,10000,False,max,295,0.0012,na,0.000423431396484375,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,Restricted,20000,False,max,295,0.0011,na,0.00037598609924316406,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,500,True,max,295,0.0012,0.0005,7.748603820800781e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,1000,True,max,295,0.0012,0.0005,7.987022399902344e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,2000,True,max,295,0.0011,0.0005,8.392333984375e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,5000,True,max,295,0.0012,0.0005,9.417533874511719e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,10000,True,max,295,0.0012,0.0005,8.0108642578125e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,20000,True,max,295,0.0012,0.0005,8.7738037109375e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,500,False,max,295,0.0011,na,0.00038743019104003906,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,1000,False,max,295,0.0013,na,0.0004184246063232422,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,2000,False,max,295,0.0011,na,0.00037479400634765625,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,5000,False,max,295,0.0011,na,0.0004363059997558594,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,10000,False,max,295,0.0012,na,0.00043129920959472656,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxPriority,20000,False,max,295,0.0011,na,0.0003876686096191406,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,500,True,max,295,0.0011,0.0005,8.249282836914062e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,1000,True,max,295,0.0012,0.0006,0.00010991096496582031,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,2000,True,max,295,0.0011,0.0005,0.00010085105895996094,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,5000,True,max,295,0.0013,0.0005,8.487701416015625e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,10000,True,max,295,0.0012,0.0005,8.058547973632812e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,20000,True,max,295,0.0011,0.0005,7.891654968261719e-05,77,143,19,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,500,False,max,295,0.0011,na,0.0003838539123535156,531,926,179,True
f1_l-d_kp_10_269.txt,Knapsack,10,RelaxGrouping,1000,False,max,295,0.0013,na,0.00045037269592285156,531,926,179,True
